1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268,0.8169922327613268
0.8174869169840654,0.8173947745437397,0.8173874137739614,0.8171973674066509,0.816981875966743,0.8173760415117934,0.8173957707527522,0.8168034102686096,0.8175294135947212,0.817229296423792,0.8168678669462391,0.8173847662262667,0.8170261523635862,0.8172912524371335,0.8173575370448768,0.817407249063673,0.8172893524777765,0.8165898063933309,0.8171426141661335,0.8170980417435098,0.8170924154600154,0.8175949296506955,0.8171845644624359,0.8173166862774912,0.8173924759601333,0.8172408615996604,0.8172490803725545,0.8174754562397631,0.8173760415117932,0.8169210760567925,0.8172315113007603,0.8170260040050348,0.8173852428930977,0.8173746804851569,0.8169314054974591,0.8169404502019556,0.8169239125520724,0.8170033452870399,0.8176269043721514,0.8173780494401373,0.8173942589776143,0.8167267737797554,0.8175004937358439,0.8173561945824462,0.8169587463856225,0.8174013428034744,0.8173312480006338,0.8173486995406772,0.8164453730706632,0.8167542335709983,0.816875849082374
0.8173608281669907,0.8173922396347585,0.8175692007069406,0.8174696122251511,0.817208378496466,0.8176450362425235,0.8175544255107738,0.8168849524895415,0.8177121525082635,0.81750091245352,0.8171300060021772,0.8173102977392903,0.8168549725368963,0.8174418313148359,0.8177209910220975,0.8174496660395213,0.8176539667777727,0.81679299938579,0.8173715827895672,0.8171110217766927,0.8171690720875271,0.8177102428466461,0.8173553659585009,0.8175981043631707,0.8174590957195425,0.8176571775358588,0.817416742769967,0.8170758355824913,0.8171938564303095,0.8171369586667097,0.8175184746716098,0.8172692041526708,0.8176221878976626,0.8173712435976077,0.8168031296243224,0.8171757262249278,0.816763705452241,0.8169296622595063,0.8176055328800433,0.8174536232109414,0.8173724801951798,0.8161456468119832,0.8177519893567553,0.8172804679304644,0.8172116506749801,0.8175406430635509,0.8174005508067936,0.8175115444308605,0.8163034415375304,0.8168823475208095,0.8170919689756392
0.8175159291205036,0.8173845654639801,0.8176627882968397,0.8172740925940547,0.8173548379969447,0.8177021098160222,0.8176932492964241,0.8168532109831054,0.8177204099999239,0.8175760131058958,0.8172589009574075,0.8172457947187902,0.8167432149217558,0.8175126452866301,0.8175969472193123,0.8176861218685169,0.8176288981959803,0.8170281425272754,0.8174288461093642,0.8169695509067482,0.8174987392835036,0.8177422555431105,0.817601546829578,0.817748657276632,0.8173955691072777,0.817712800890514,0.8175850598068777,0.8173859199254162,0.8175408533363195,0.8170916349728838,0.8173868219064617,0.8174091036942894,0.8176684076926352,0.8175551247898915,0.8169457677652393,0.8172573438532891,0.8174768381908557,0.8173555263152569,0.8177522023138158,0.817464932806126,0.8174878681804367,0.8160276122599441,0.8177476238887919,0.8168359955683304,0.8174704752259796,0.8175893345762442,0.8176555504279927,0.817556914810191,0.8167774696942016,0.8172021894084186,0.8171324019850654
0.8174660122963947,0.8173011548945834,0.8177433867578613,0.8169285134103985,0.8173149865487979,0.8176555504279911,0.8177197254530192,0.817356488844937,0.8176706026903019,0.8176871019551791,0.8175296730393768,0.8170954848274715,0.8171210228563514,0.8176584510439958,0.8176468049608616,0.8177097088296126,0.8177524048295519,0.8168111695422354,0.8176235000696777,0.8173148962571628,0.8173300566247245,0.8177060760295539,0.8177512717973986,0.8177524814969801,0.8171167018152268,0.8175509417852534,0.8177193027844144,0.8177078944082062,0.8173875467547932,0.8172984930101499,0.8175364409079414,0.8176209551379645,0.8177434117715205,0.8177415249081322,0.817219712360817,0.8176130490635902,0.8177418003929321,0.817202828173405,0.8176981436493975,0.8171609503674117,0.81769161318025,0.817012596957925,0.8176984399508079,0.8172810035072666,0.8177477919805288,0.8176034298665136,0.8175569638598391,0.8177452186434551,0.8168260453426387,0.8172293169636485,0.8172584630358635
0.8177501498696516,0.8174023187021616,0.8176904856615855,0.8167937296539103,0.8175820868831449,0.8177255763190797,0.817752500832172,0.8173787664307198,0.8176510716961857,0.8177358183557625,0.817746212424255,0.8174818766202465,0.817312378170366,0.8177344599857759,0.8175395075761014,0.8177455357267553,0.8176596264996718,0.8165682606567908,0.8177524920814055,0.8175525745703707,0.8172511512752159,0.8177120073498694,0.8177436670004999,0.8177447689768729,0.8175680311087982,0.8176048051511113,0.8177523632065796,0.8176414640562258,0.8174723043433,0.8175047743905467,0.817737845907742,0.8176260335037385,0.8177454255218279,0.8176632272306935,0.8176065982686624,0.8175722070783963,0.817637778533797,0.8176517392585084,0.817708841225866,0.8172391956605252,0.8177476469010011,0.8174858864233535,0.8175567743149815,0.8175528003478842,0.8177524460006568,0.8176145966443598,0.8176450954423427,0.8177515414858441,0.8171421130141491,0.8173389265105958,0.8173553295633704
0.8177311404324522,0.8176192088096648,0.8176904856615851,0.8173957145015583,0.8176659686607876,0.8177367890207035,0.817724241611874,0.8176935739986291,0.8177212747495026,0.8177469941147345,0.8177515645099732,0.8176335592346778,0.8176480989013699,0.8176704453711992,0.817628814781886,0.8177491337421493,0.8175414014552893,0.8167222627604349,0.8177391726500023,0.8176667802087534,0.8173207090715202,0.8176594876993771,0.8177498623200861,0.8177035133774814,0.81754111089957,0.8176196529501202,0.8177525021810282,0.8176768440078567,0.8175618127839364,0.8175425356345459,0.8177524369556572,0.817137375839406,0.8177339936724686,0.8177156403570389,0.8177432288979224,0.8174785320591258,0.817752401913361,0.8177516733990824,0.8177239777331847,0.8175617208549143,0.8177474705514604,0.8172700754094174,0.8168960192792862,0.8175786043963,0.8176806900581695,0.8176481672340062,0.8176993827491453,0.8176569006797813,0.8172155168789239,0.8175673929664656,0.8174104212900155
0.8177280661294893,0.8177312408151112,0.817571425239799,0.8175483555912059,0.8177282331258062,0.8175733489540059,0.8177511709328797,0.817680626471245,0.8176400011308447,0.8177524961495463,0.8177103353575806,0.8177174504791278,0.8176910807341167,0.8176031788737906,0.817716270111059,0.8177438374364228,0.817396367382433,0.8169011473398772,0.8177467202529415,0.8175927148677712,0.8174102276564339,0.8177335598867747,0.8176760540464465,0.8177241656516171,0.8177461322626517,0.8175021735555682,0.8177486300749713,0.8177458813489139,0.8176857887337401,0.8177518521963545,0.8177178479198713,0.817498768374942,0.8177237282996062,0.8177295696172239,0.817749274239007,0.8176367209909939,0.8177523198593718,0.8176997379032541,0.8176039432217888,0.8175568354320781,0.8177517225513966,0.8172487047718964,0.8168923539068944,0.8176829910203277,0.8177471298048561,0.8176895509263118,0.8176809006110091,0.8176978273810516,0.8174885515190194,0.8176628990823452,0.8175156312448678
0.8174911052283951,0.8177501840064653,0.8175084746298639,0.8175736197644318,0.8177524592125738,0.8174690093430401,0.8176532125606748,0.8177510049918182,0.8177054779516794,0.8177502178692075,0.8174248868159464,0.8177509011217542,0.8177217244075797,0.8177039665814213,0.8177524560473085,0.8177012860323774,0.8171007606020148,0.8171619167667957,0.8177425180423177,0.8175242886402442,0.8174159947255257,0.8177313436190519,0.81763962026012,0.8177487044122512,0.8176627044669784,0.817474530272956,0.8177495655894732,0.8177514094114965,0.8176706026903017,0.8177503853283925,0.8177384789462779,0.8173769500255267,0.817692633066611,0.8176999411653363,0.8176941350087098,0.8175947365514125,0.817751755316799,0.8177524757899435,0.8176692510582877,0.8176471296056484,0.8176827951369382,0.816836743248006,0.8168337435274117,0.8177023227720337,0.8177078612553222,0.8176755891447252,0.8176259739212323,0.8176894070147068,0.817597878575773,0.8176440135463253,0.8176631446863906
0.8173322622031933,0.8177453062158507,0.8174982052530277,0.8174923242542093,0.817666079391688,0.8175663240385999,0.8177116078964967,0.817744217650716,0.8176375959361941,0.8176644868623989,0.8171617428737595,0.8176446969347303,0.8177427122880746,0.8176959786930548,0.8177457327987743,0.8175934755137223,0.8173204397755239,0.8175437371980183,0.8177524264420305,0.817395677003264,0.8174665621222843,0.8177522127374255,0.8174505627785038,0.8176704238808012,0.8176775106240788,0.8175130616920011,0.8176831572515262,0.8177061406462881,0.8174488694059281,0.8177278078339305,0.8177409091187354,0.8176831262147716,0.8176042461331768,0.817680127459332,0.8177222076308986,0.8177141039269921,0.8177318399792562,0.8176904338122193,0.8175657118258576,0.8177479148337103,0.8176863198606565,0.8174275033065597,0.8167764417273119,0.8177522048411139,0.8177286533276843,0.8177050987566719,0.8175250721135954,0.8177127958436632,0.8176813027459071,0.8177208582206603,0.81751683275556
0.8173949068683434,0.8177455143742866,0.8174811854986492,0.8176084702822419,0.8175882417093425,0.817595205690381,0.8174967106204776,0.8177042672268676,0.817689824896127,0.8177342095407488,0.8168979179556369,0.8177072038593075,0.8177525022221219,0.8176593445919849,0.8177460143309065,0.8176271790891664,0.8176211605537657,0.8177016438084447,0.8175128505668973,0.8173862068955169,0.8175556132103533,0.8176997077532236,0.8174924104781397,0.8177051811792013,0.8176614624693148,0.8173750576539802,0.8177396907846695,0.8176587766060759,0.8170143535198713,0.8176954574357821,0.8177270656941275,0.8176786695201906,0.8176566536159519,0.8176569280353932,0.8177521199767814,0.8177237344122286,0.817728209167662,0.8177496363591679,0.8175839654774602,0.8177441055860074,0.8175496822075654,0.8173595768717979,0.8169840127764192,0.8177490062146283,0.8176185790130239,0.81774981371996,0.8175607318454752,0.8176722696973798,0.8174368773121664,0.8176997662071925,0.8174040781331181
