1,2,3,4,5,6,7,8,9,10
0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246,0.525067246933246
0.5213408093781656,0.5216778878209871,0.5225530618973067,0.5226883599976618,0.5236406892954225,0.5245590704416242,0.522923771796207,0.5225163234607605,0.5232575140976333,0.5216071104630693
0.5214274694362058,0.5195411352881696,0.5196893839790216,0.5193496418373332,0.5211309760238153,0.5204446568814433,0.5175873603261558,0.5183832833508654,0.5187245955052182,0.520804556436981
0.5186775985188102,0.5184864470343269,0.5185916838137107,0.5179390385820024,0.5182778815083235,0.5189839865876666,0.5161660670729938,0.5194388160282697,0.5178709645442842,0.5195818225239777
0.5139502351481168,0.5160904362104566,0.514152476302748,0.5156807865301234,0.5160515045431078,0.5182190451624541,0.514120657848082,0.5151977057366268,0.5141865167879798,0.5161307576000693
0.5135047518377049,0.5124409771608259,0.512431635846749,0.511432535493393,0.5156915483044942,0.5144372366751816,0.5124025579538161,0.511514198495392,0.5113572314081489,0.5122271516910746
0.511490443530203,0.5120054924982058,0.5092300820406442,0.5100946177159263,0.5123236367012952,0.5098027054274636,0.5116947868943318,0.5099743318628719,0.5097701596370492,0.5116640307906442
0.5087394598827868,0.5101900945509283,0.5076944856578194,0.509893239259131,0.5087360639560611,0.5081376919764512,0.5085472480732123,0.5046597788789273,0.5096589057247367,0.5113557143369168
0.5067898274301089,0.5093251261503023,0.504812524146576,0.5072033962331115,0.5071084671520034,0.5080314974088226,0.5059473755174446,0.5057485535023395,0.5055423224934957,0.5082301951224788
0.5047962510210097,0.5077414948451966,0.5044925655788413,0.5040521641044932,0.5045812744121658,0.5045877908727298,0.5037401522640113,0.5035923459782972,0.5050472324091536,0.5046660110259329
0.5021706956773047,0.5050224548298959,0.502347968586167,0.5018725873489315,0.5013171200319874,0.5014373701255075,0.5010119505584706,0.5020602814617763,0.5021067924992914,0.50273477985791
0.499943709454458,0.5009888552372715,0.499622875949293,0.4991502691627154,0.5004623299198251,0.4984268882322977,0.4987974986367367,0.5010494647914899,0.5013424389826974,0.5016111420766328
0.4966175495952817,0.4996102284495727,0.4974395174228063,0.4976828449322572,0.4985164191180236,0.49768041496747495,0.49732360332879133,0.49756571149857276,0.49787468116940503,0.498282232664744
0.4959398992462937,0.4985459553962051,0.4970235392916721,0.4943697361310444,0.4960833372066091,0.49584412156768026,0.4941632273658047,0.49766062515897586,0.4967142128247847,0.4948104927360428
0.4945551707309889,0.4955779146425346,0.4934430881091748,0.494362017622906,0.49298660479298856,0.49396412327953704,0.49235451706729494,0.49290026748824534,0.49432337984109864,0.4942966127106908
0.4920180805327765,0.4938147058077559,0.4917302709524811,0.4925495176084676,0.49277629680325485,0.490862311108804,0.49063958984733236,0.4920550289118514,0.49209146991917757,0.49076864510656965
0.489016592209104,0.4920479630345579,0.4895210781403205,0.4885301807015023,0.48966370396264464,0.4873449082208851,0.4884862148126839,0.49177846331777003,0.49066817015947484,0.48776301230290414
0.4881550095958481,0.4895419399263351,0.4869336032098825,0.4873896522996067,0.4881230727296598,0.4884227699137049,0.48632424846782973,0.4893153736784045,0.4871164696206355,0.4856958933699847
0.482476478099841,0.4873200951959433,0.4843505208675288,0.4855096710280215,0.4850972978442681,0.48555062867858856,0.4856335311445877,0.48630661555251187,0.4861376210673225,0.48422218079349244
0.4808335600731063,0.4831951578917096,0.4846197888186158,0.4834352662134798,0.482896069444029,0.48548209309397816,0.48302441032434773,0.48506762579058177,0.4826097552093182,0.48354365451929515
0.4777862372138848,0.4803600240073666,0.4811147940581414,0.4815389157804436,0.48179391836617097,0.4818528526233085,0.4802653340003624,0.48457577218140035,0.4811436092977703,0.48048460977605767
